Review_Date,Reviewer_Name,Rating,Review_Text
2023-09-17,GregL,4.0,legal seafood is known for the quality and freshness of its food. we were not disappointed.
2023-09-16,OpenTable Diner,5.0,"great food, but smaller portions than i remember. attentive servers make up for small meal size."
2023-09-15,DaveyB,5.0,"see jeff!  by far the best waiter i’ve ever dealt with. both my girlfriend and i have allergies and he took them very serious. we had some laughs had good conversations and he was extremely good and respectful and responsive with the menu questions we had, been here before and definitely will be back. maine lobster stuffed was on point!"
2023-09-15,SyedN,5.0,delicious food and excellent service. legal sea food never disappoints.
2023-09-15,JudyN,2.0,this is not the legal seafood that we remember from the past. the food was only fair (my shrimp was over cooked).  the service was poor.  our waitress took our drink orders then disappeared. we were told ten minutes later that we would now have a different waitress because the first one had too many tables.  my dinner arrived ten minutes after everyone else’s because it was given to the wrong customer.
2023-09-15,PennyC,5.0,"legal has never disappointed.  food is always fresh, service friendly."
2023-09-15,MichaelG,3.0,been a loyal patron to legals for 40 years. framingham was always a great choice. waiter didn't come back for 30 minutes after we got our food. baked schrod was a little overdone.
2023-09-09,OpenTable Diner,5.0,"very good
cfdwsfghjjgffddvhkkopiiggfddsddxbbgfdsss"
2023-09-09,JackS,3.0,"entree' salad arrived incorrect twice. management comp'd the salad but the ambience of the meal with my wife was broken. poor dining experience at this usually stellar location. 
experience at the bar upon arrival was excellent. we should have remained there for dinner.
i guess we all have a bad day now and then. 
will be back"
2023-09-08,Allan,5.0,"jeffrey our waiter told us about a special seafood caserole that was featured.  we tried it and were blown away.  was outstanding in every aspect.  besides the special
jeffrey was an outstanding waiter.  because of his attitude, we cam back the next night."
2023-09-07,KirstenS,3.0,"we have been here many times before and we’re very disappointed with the food. the rolls were not properly baked, my tuna was overcooked, and the boston crème pie was dry."
2023-09-04,RonB,4.0,"new streamlined menu offers a good variety of seafood and seafood alternatives.
prices are in line with the generally higher market costs of seafood.
quality is excellent. portions are average in size. 
our go to restaurant for all things seafood!"
2023-09-03,Tonydinesout,3.0,service was a step or two slower than usual. mostly the kitchen. server was nice and attentive. portions seem smaller than before and prices higher....food generally tasted like it usually does which is quite good. sushi on the menu is a bit of a miss.
2023-09-03,JanetD,4.0,"fried clam plate was excellent.
simply grilled swordfish was very good.
broccoli and rice pilaf were not hot enough but waitress immediately brought new ones.
rolls were tough...they used to be much better.
waitress was excellent.
wine and beer were overpriced."
2023-09-02,MarkL,5.0,"reservation made and we were seated in timely fashion. some of our group arrived late but the server took care of the group that was on time.
server explained menu items and correctly to all orders. food was delivered in timely fashion and was excellent.
we enjoyed our experience and it was exactly as good as we had hoped"
2023-09-01,BernardoB,5.0,"best bread in the business!  those rolls are decadent!  oyster selection and the octopus salad were superb.  i had a big, vulgar lobster and it was exceptionally prepared and served with the right sides. my daughter had the shrimp scampi and she loved it.  bread pudding was a fitting crowning to this glorious experience.  in addition. alexis, our server, excelled at her professionalism and attention to make this an unforgettable experience."
2023-08-31,Mary,5.0,"beginning with the assistant manager who greeted us, and seeing two of our party may need seating beyond a booth, she arranged a more suitable space. 
our waiter was gracious and light-hearted. the food was excellent. 
our group had a great visit amid great food and circuses."
2023-08-26,OpenTable Diner,5.0,always a great meal and experience at legals! great service from drinks through dessert.
2023-08-25,Mike,5.0,"been to legal many times and my wife and i are never disappointed.  the service is good, wait staff attentive, and the food is always good."
2023-08-24,Lisa,3.0,we were a party of 3 & the server confused our order. he brought 2 correct dishes to the table & 1 that was not what we had ordered.  it took quite a bit of time to get the dish corrected & the server was confused & took all 3 away.  we didn't know if the other 2 were correct because he didn't ask & we didn't see the dishes & couldn't identify that the other 2 were correct.  (i.e. he started the order delivery saying fish & chips ^ then we said no one had ordered fish & chips & he took all away but i guess the other two were in fact right.)  they did make it up by bringing a free drink which was nice but it took a while to get  the corrected dish & by the time it arrived the other two of us had finished eating.  a bit disappointing-- especially as it was my birthday!  but the food was good!
2023-08-24,LindaO,5.0,everything was awesome!!  food was delicious- generous portions-  and our server was excellent!
2023-08-24,RichC,5.0,food was the usual excellent.  our waiter was extremely nice and respectful of us.  clam chowder outstanding; fish sandwich outstanding.  all employees were extremely pleasant and courteous.  thanks.
2023-08-23,mdpngrammie,3.0,our fried clams were overcooked. the belly part tasted like the strip because of frying them too long. the waitress never came back to check on the food.
2023-08-22,Victoria,1.0,"this was a disappointing visit, i've never been to a legal's with such underwhelming service and quality.

the host was a trainee and did not know how to greet us or locate our reservation. there was no trainer with him when we arrived, but eventually, a trainer came to the host stand and found the reservation.

it was a celebration, so we ordered two of their largest-sized lobsters, excited to have a treat. when they arrived, they were undercooked (the meat was soggy and the eggs inside one of the lobsters were still black and slimy, rather than turning bright red and round as they do when cooked), and the lobsters were not cleaned properly (there was green goop all over the lobster tails). 

when i ordered, the waiter was not knowledgeable about the menu, and instead of telling me he would find out the answer, he just gave me the incorrect answer. for example, i asked what was in the side dish of ""pearl couscous salad."" he told me that it was round pasta. i replied that i know what pearl couscous is, i'm just wondering what veggies are included in the ""salad."" he said there were no veggies, it was just plain couscous. i ordered it as a side dish, and of course, it had lots of different veggies in it because it was, after all, a salad. 

just to top it off, we had to flag down the waiter to request the rolls (this is my daughter's favorite part of a visit to legal's, so it was disappointing that they didn't bring rolls right away).

i usually think legal's is a great restaurant, but i'm not going back to legal's in framingham."
